Food_Name,VitaminC_mg,Potassium_mg,Carbohydrate_g,Calcium_mg,Zinc_mg,VitaminB6_mg,Protein_g,Cholesterol_mg,Energy_kcal,Riboflavin_mg,Thiamin_mg,Iron_mg,Folate_mcg,VitaminE_mg,Niacin_mg,VitaminD_mcg,VitaminB12_mcg,Fat_g,VitaminK_mcg,Magnesium_mg,Fiber_g,Sodium_mg,VitaminA_mcgRAE,Sugars_g,Food_Category,nutriscore_grade,diet_type,meal_type
FRUIT BAKES blueberry,0.0,0.0,-0.003486828850977,0.0,0.0,0.0,-0.003764950099085,-0.0335274774927566,-0.0038263012701946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039459068202154,0.0,0.0,0.1216727548403507,-0.0039548759362319,0.0,0.0706702473449594,0,b,vegan,"lunch,dinner"
FRUIT BARS BLACK CHERRY,0.0,0.0,-0.0041661415485891,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044251649829072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,0.0376251997523481,0,a,vegan,"lunch,dinner"
FRUIT MIX,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0041843975922655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039549061938849,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
FRUIT PUNCH,0.0,0.0,-0.00438934232545165,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045408540734557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.03035370250143765,-0.0039552044478933495,0.0,-0.03647122132318105,0,a,vegan,"lunch,dinner"
FRUIT STRIPS STRAWBERRY,0.0,0.0,-0.0031622917806375,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0038263012701946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,0.0517557224725561,-0.0039549061938849,0.0,0.227083472616652,0,a,vegan,"lunch,dinner"
FRUITS DU PALMIER TRANCHE AU SIROP 565G 0,0.0,0.0,-0.0041508816256717,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044174924559311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.0331310732797531,0,a,vegan,"lunch,dinner"
FRUITY DYNO-BITES CEREAL,0.0,0.0,-0.0029819934082266,0.0,0.0,0.0,-0.0043571666639443,-0.0335274774927566,-0.0037565688821624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040860497474867,0.0,0.0,-0.0414669873511698,-0.0039537913034315,0.0,0.1749457308594213,0,a,vegan,"lunch,dinner"
FRY'N STEAKBURGUER,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039268155651491,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
FRÉJOL ROSADO,0.0,0.0,-0.0042261588632889,0.0,0.0,0.0,-0.0040109477491035,-0.0335274774927566,-0.0043742369192318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039548343735217,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
FUDGE STRIPES Minis,0.0,0.0,-0.004153066009799,0.0,0.0,0.0,-0.004308822454568,-0.0335274774927566,-0.0035503774244467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003765723056581,0.0,0.0,0.0051443675606931,-0.0039546546642795,0.0,0.1153597402797284,0,a,vegan,"lunch,dinner"
FUEL Premium Protein,0.0,0.0,-0.0042959486701796,0.0,0.0,0.0,-0.0003541999026448,0.2506890552025838,-0.0038083905540904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040602700309241,0.0,0.0,-0.0116697741655039,-0.0039546455004203,0.0,-0.0428900394961325,0,a,vegan,"lunch,dinner"
FULLY COOKED UNCURED TURKEY BACON,0.0,0.0,-0.004153066009799,0.0,0.0,0.0,-0.0041515178348283,-0.0335274774927566,-0.0036955530426343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040540170783961,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
FUSILLI,0.0,0.0,-0.0039551608078669,0.0,0.0,0.0,-0.0041913460257837,-0.0335274774927566,-0.0042505531189821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041160002930864,0.0,0.0,-0.0218902182881873,-0.0039556323487408,0.0,-0.0813634076191258,0,c,vegan,"lunch,dinner"
Fab Flamingo,0.0,0.0,-0.0030482045182181,0.0,0.0,0.0,-0.004508097285617,-0.0335274774927566,-0.0038354013468327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041073514724319,0.0,0.0,-0.0192462906824244,-0.0039549984076846,0.0,0.2539865473633831,0,a,vegan,"lunch,dinner"
Faba bean and chickpea Mix,0.0,0.0,-0.0042799283187298,0.0,0.0,0.0,-0.0041983745300699,-0.0335274774927566,-0.0043573402252086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040706494258085,0.0,0.0,0.0288085939005623,-0.0039544797050613,0.0,-0.0761175486792446,0,a,vegan,"lunch,dinner"
Faba beans,0.0,0.0,-0.0038363303113426,0.0,0.0,0.0,-0.0034542902096331,-0.0335274774927566,-0.0041363314673855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041145588229773,0.0,0.0,0.1360290521532045,-0.0039546410792108,0.0,-0.080737754718039,0,c,vegan,"lunch,dinner"
Fabbri stawberries in heavy syrup,0.0,0.0,-0.0033994534858856,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.004061648079803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556323775576,0.0,0.2583661176709905,0,a,vegan,"lunch,dinner"
Fabulously creamy,0.0,0.0,-0.004320389833949,0.0,0.0,0.0,-0.004270533840742,-0.0335274774927566,-0.0043889370430319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004071314719705,0.0,0.0,-0.0192462906824244,-0.003955517110308,0.0,-0.0156698530050149,0,a,vegetarian,"lunch,dinner"
Facile Kochbeutel Langkornreis,0.0,0.0,-0.0031722775366479,0.0,0.0,0.0,-0.00409753892191,-0.0335274774927566,-0.0038410026009014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041129732058573,0.0,0.0,-0.0277632490070821,-0.0039556258073244,0.0,-0.0847419332849943,0,a,vegan,"lunch,dinner"
Factor - Smokey Paprika Porkchop,0.0,0.0,-0.0043211226595917,0.0,0.0,0.0,-0.0037207385398651,-0.0335274774927566,-0.0041077051973823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039121950192774,0.0,0.0,-0.0162066401731279,-0.0039549061938849,0.0,-0.077670037267549,0,a,vegan,"lunch,dinner"
Factor maple pecan Fat Bombs - Factor - Factor - Factor,0.0,0.0,-0.0044681214127728,0.0,0.0,0.0,-0.0040578044443451,-0.0335274774927566,-0.0035969889941658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035162378453948,0.0,0.0,0.0087298564000673,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Fad free flaked tuna,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0033080973204793,0.0819519671459815,-0.0044111024334641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039544797050613,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Fage Sour Cream,0.0,0.0,-0.004482908013019,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0041934422931838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038666259642163,0.0,0.0,-0.0414669873511698,-0.0039554882934956,0.0,-0.0669733908941301,0,a,vegetarian,"lunch,dinner"
Fage total 0%,0.0,0.0,-0.004482908013019,0.0,0.0,0.0,-0.003898960247476,-0.0335274774927566,-0.0044921758435135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.003955517110308,0.0,-0.0669733908941301,0,c,vegan,"lunch,dinner"
Fagioli Bianchi di Spagna,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0041426150627324,-0.0335274774927566,-0.00440211646437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041174417631954,0.0,0.0,0.0381452068382922,-0.0039549407740598,0.0,-0.0813634076191258,0,a,vegan,"lunch,dinner"
Fagioli Borlotti,0.0,0.0,-0.0043431074288728,0.0,0.0,0.0,-0.0042278942480722,-0.0335274774927566,-0.0044416547283842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039548255068102,0.0,-0.0794864489158655,0,a,vegan,"lunch,dinner"
Fagioli bianchi di Spagna,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0041426150511141,-0.0335274774927566,-0.00440211646437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041174417628518,0.0,0.0,-0.0192462906824244,-0.0039549407740598,0.0,-0.0813634076937094,0,a,vegan,"lunch,dinner"
Fagioli borlotti,0.0,0.0,-0.0041753467278973,0.0,0.0,0.0,-0.0038928688770946,-0.0335274774927566,-0.0042835016723273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041160002930864,0.0,0.0,0.0812140987768536,-0.003955517110308,0.0,-0.0794864489158655,0,c,vegan,"lunch,dinner"
Fagioli borlotti lessati,0.0,0.0,-0.0043693200384002,0.0,0.0,0.0,-0.0042278942480722,-0.0335274774927566,-0.0044416547283842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039547102395606,0.0,-0.057588597377828496,0,a,vegan,"lunch,dinner"
Fagioli cannellini,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.004136523692351,-0.0335274774927566,-0.004406509604816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041203247034136,0.0,0.0,-0.0192462906824244,-0.0039548139800852,0.0,-0.0782351431136919,0,a,vegan,"lunch,dinner"
Fagioli rossi,0.0,0.0,-0.0043168948193454,0.0,0.0,0.0,-0.004487792717679,-0.0335274774927566,-0.0044149297906709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041140783329409,0.0,0.0,0.0129129267126707,-0.0039492926788278,0.0,-0.0805292037510101,0,a,vegan,"lunch,dinner"
Fagiolini finissimi,0.0,0.0,-0.0044636854326989,0.0,0.0,0.0,-0.0043923612483702,-0.0335274774927566,-0.0045339106777507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041203247034136,0.0,0.0,0.0016019045873915,-0.0039552635223588,0.0,-0.0751068786082581,0,a,vegan,"lunch,dinner"
Fagolosi,0.0,0.0,-0.0032946030477759,0.0,0.0,0.0,-0.0039172343586203,-0.0335274774927566,-0.0036948208525599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039862679832696,0.0,0.0,0.2717613176565497,-0.0039527506963168,0.0,-0.0738555728060845,0,a,vegan,"lunch,dinner"
Fagottini ripieni crema di nocciole,0.0,0.0,-0.0043902901260221,0.0,0.0,0.0,-0.003203325749919,-0.0335274774927566,-0.0038156322148256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037599571761447,0.0,0.0,0.0387977658070582,-0.0039549061938849,0.0,-0.0730422240346717,0,a,vegan,"lunch,dinner"
Fagottino di sfoglia con crema di nocciole e cacao LuisAnna,0.0,0.0,-0.003609154362105,0.0,0.0,0.0,-0.0043497216557004,-0.0335274774927566,-0.0034444118471365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036359907467642,0.0,0.0,-0.0192462906824244,-0.0039550560413095,0.0,0.0581571893232239,0,a,vegan,"lunch,dinner"
Faim museau dinde,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0037248752939442,-0.0335274774927566,-0.0042061592786854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039364234642347,0.0,0.0,-0.0368876261668464,-0.0039556323775576,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Fair Trade Made with Organic Cashew Original Unsweetened Plant-Based Beverage,0.0,0.0,-0.0045143631444519,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0045580729502039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041001441218865,0.0,0.0,-0.0192462906824244,-0.003955517110308,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Fairlee Apple Juice,0.0,0.0,-0.00435009745808005,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.00451853468618965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.02442899362022965,0,a,vegan,"lunch,dinner"
Fairlife Protein Shake,0.0,0.0,-0.0044654329400007,0.0,0.0,0.0,-0.0026989602823383,-0.0335274774927566,-0.0042813051021043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004090053831123,0.0,0.0,-0.0284158079758482,-0.0039554235600764,0.0,-0.0732299199049978,0,a,vegan,"lunch,dinner"
Fairtrade Apple Juice,0.0,0.0,-0.0043431074288728,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045075518350746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556323775576,0.0,-0.0169211588071884,0,a,vegan,"lunch,dinner"
Fairtrade Bananas,0.0,0.0,-0.0041805892498028,0.0,0.0,0.0,-0.0044532822618288,-0.0335274774927566,-0.0044130993154851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041246491137408,0.0,0.0,-0.0231953362257195,-0.0039556323487408,0.0,0.0275001971699722,0,b,vegan,"lunch,dinner"
Fairtrade Demerara Cane Sugar 1kg,0.0,0.0,-0.0027878259302457,0.0,0.0,0.0,-0.0045233257115705,-0.0335274774927566,-0.0037277694059051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041253698487953,0.0,0.0,-0.0408144283824037,-0.0039556208508327,0.0,0.5399099231600372,0,a,vegan,"lunch,dinner"
Fairtrade Granulated Cane Sugar,0.0,0.0,-0.0027878259302457,0.0,0.0,0.0,-0.0044959145448542,-0.0335274774927566,-0.0037321625463512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041188832333045,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.5399099231600372,0,a,vegan,"lunch,dinner"
Fairtrade Wholenut Dark Chocolate,0.0,0.0,-0.0038800179938883,0.0,0.0,0.0,-0.0039537825809087,-0.0335274774927566,-0.0034048735831223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035740075320739,0.0,0.0,-0.0192462906824244,-0.0039556208508327,0.0,0.1313585787503761,0,a,vegan,"lunch,dinner"
Fairtrade cocoa powder,0.0,0.0,-0.0042976722390252,0.0,0.0,0.0,-0.0034299247281075,-0.0335274774927566,-0.0038925121726311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003823381860944,0.0,0.0,0.3304916248454972,-0.0039556322334736,0.0,-0.0713529612017375,0,a,vegan,"lunch,dinner"
Fairtrade golden granulated cane sugar,0.0,0.0,-0.0027930684521512,0.0,0.0,0.0,-0.0044959145448542,-0.0335274774927566,-0.0037343591165742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041188832333045,0.0,0.0,-0.034941397663509,-0.0039556261243093,0.0,0.538032964456777,0,a,vegan,"lunch,dinner"
Fairtrade light soft brown cane sugar,0.0,0.0,-0.0028402511493006,0.0,0.0,0.0,-0.0045020059152356,-0.0335274774927566,-0.0037585213890273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041203247034136,0.0,0.0,-0.0192462906824244,-0.0039556093241077,0.0,0.521140336127434,0,a,vegan,"lunch,dinner"
Fairtrade white caster sugar,0.0,0.0,-0.0027895734375476,0.0,0.0,0.0,-0.0044959145448542,-0.0335274774927566,-0.0037165668977678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041188832333045,0.0,0.0,-0.034941397663509,-0.0039556208420723,0.0,0.5392842702589504,0,a,vegan,"lunch,dinner"
Fajita,0.0,0.0,-0.0032247027557028,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.004061648079803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039412239713534,0.0,0.0706702473449594,0,a,vegan,"lunch,dinner"
Fajita Angus Beef,0.0,0.0,-0.0044521185986535,0.0,0.0,0.0,-0.0032935940576664,0.1176956047722574,-0.0042969948894115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040660293293051,0.0,0.0,-0.0192462906824244,-0.0039543630655825,0.0,-0.0782947291042716,0,a,vegan,"lunch,dinner"
Fajita Asada Taco Seasoning,0.0,0.0,-0.003486828850977,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0039518195686524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,0.2195566001552631,-0.003943529316346,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
"Fajita Blend - Adobo Style, Fire Roasted",0.0,0.0,-0.0044119797754742,0.0,0.0,0.0,-0.0044547082158035,-0.0335274774927566,-0.0044557386198141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040667359322997,0.0,0.0,-0.0261126586743209,-0.003954581411458,0.0,-0.063661110829553,0,a,vegan,"lunch,dinner"
Fajita Chicken,0.0,0.0,-0.004462537070757749,0.0,0.0,0.0,-0.0031847760767813498,0.13342280532781892,-0.0043231445349236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040917767311105,0.0,0.0,-0.0414669873511698,-0.00395416560180605,0.0,-0.0820203431652669,0,c,vegan,"lunch,dinner"
Fajita Chicken Skillet Meals,0.0,0.0,-0.0043023322584968,0.0,0.0,0.0,-0.0042471835876133,-0.007063438096379,-0.0044277431169718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041110752702137,0.0,0.0,-0.0305910045384018,-0.0039549599852681,0.0,-0.075315429575287,0,b,vegan,"lunch,dinner"
Fajita Chicken W/ Wholegrain Rice,0.0,0.0,-0.0043553918861431,0.0,0.0,0.0,-0.0038629548205681,-0.0335274774927566,-0.0043972231148633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041109622836952,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
"Fajita Chicken With Wholegrain Rice, Mixed Beans & Cajun Veg",0.0,0.0,-0.0043553918861431,0.0,0.0,0.0,-0.0038629548205681,-0.0335274774927566,-0.0043972231148633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041109622836952,0.0,0.0,-0.0197580949248923,-0.0039552734513199,0.0,-0.0749644031951393,0,a,vegan,"lunch,dinner"
Fajita Chicken with Brown Rice & Cajun Veg,0.0,0.0,-0.0043431074288728,0.0,0.0,0.0,-0.0038563206548062,-0.0335274774927566,-0.0043691679110248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040943782414502,0.0,0.0,-0.0245004541632517,-0.0039548168617665,0.0,-0.0744812257071713,0,a,vegan,"lunch,dinner"
Fajita Flour Tortillas,0.0,0.0,-0.0036615795811598,0.0,0.0,0.0,-0.0041456607479231,-0.0335274774927566,-0.0039243624408648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003990952761124,0.0,0.0,-0.0006820518032897,-0.0039541915369372,0.0,-0.0661913247677716,0,a,vegan,"lunch,dinner"
Fajita Kit,0.0,0.0,-0.004533585724772,0.0,0.0,0.0,-0.0027659653565338,0.1803409158959648,-0.0043120570852265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040958197115593,0.0,0.0,-0.034941397663509,-0.0039550214611346,0.0,-0.0851173250256464,0,c,vegan,"lunch,dinner"
Fajita Seasoning mix,0.0,0.0,-0.0033703283641884,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0038786005612187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039293770595854,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Fajita Steak,0.0,0.0,-0.0044521185986535,0.0,0.0,0.0,-0.0032754649791503,0.1176956047722574,-0.00398319914326685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040660293293051,0.0,0.0,-0.0303566390167971,-0.0039543630655825,0.0,-0.06729760878404895,0,a,vegan,"lunch,dinner"
Fajita Style Tortillas,0.0,0.0,-0.003641259728813,0.0,0.0,0.0,-0.0041013920678257,-0.0335274774927566,-0.0040999603511347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040255229018214,0.0,0.0,0.17099407224709,-0.0039542920607014,0.0,-0.071192910459599,0,c,vegan,"lunch,dinner"
Fajita Tortillas Caseras,0.0,0.0,-0.0037129772659212,0.0,0.0,0.0,-0.0039888993311575,-0.0335274774927566,-0.0039152100649355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040306998579117,0.0,0.0,-0.0192462906824244,-0.0039538101380681,0.0,-0.058140423236587,0,a,vegan,"lunch,dinner"
Fajita Vegetable Blend,0.0,0.0,-0.0044468518497028,0.0,0.0,0.0,-0.0044492654425662,-0.0335274774927566,-0.0045551812628217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0249465071292436,-0.0039549061938849,0.0,-0.0778233209509512,0,a,vegan,"lunch,dinner"
Fajita Vegetable Mix,0.0,0.0,-0.0044042701844368,0.0,0.0,0.0,-0.0044410922114215,-0.0335274774927566,-0.0044965689839595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041059100023228,0.0,0.0,-0.0192462906824244,-0.0039551597818341,0.0,-0.0475781509604402,0,a,vegan,"lunch,dinner"
Fajita Vegetables Blend,0.0,0.0,-0.0044325386849075,0.0,0.0,0.0,-0.0044547082158035,-0.0335274774927566,-0.004546185628997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0261126586743209,-0.0039555984754254,0.0,-0.063661110829553,0,a,vegan,"lunch,dinner"
Fajita seasoning mix,0.0,0.0,-0.0036842971760836,0.0,0.0,0.0,-0.0040573358773927,-0.0335274774927566,-0.0039913578326666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040727561898141,0.0,0.0,0.0128974896145655,-0.0039345845777744,0.0,0.0049766927308485,0,a,vegan,"lunch,dinner"
Fajitas rancheras,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0040189602439898,-0.0335274774927566,-0.0042439634083131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003645648596495,0.0,0.0,-0.0414669873511698,-0.0038965579121202,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Fake Sliced Cheese,0.0,0.0,-0.0042594110265221,0.0,0.0,0.0,-0.0035645760733807,0.1001855636678873,-0.0039171368809206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038605566163886,0.0,0.0,-0.0414669873511698,-0.0039518406917144,0.0,-0.0528138778695347,0,a,vegetarian,"lunch,dinner"
Falafel,0.0,0.0,-0.00400583851628685,0.0,0.0,0.0,-0.0037314475503689003,-0.0335274774927566,-0.0040078321093392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00398194357294235,0.0,0.0,-0.00557624406903535,-0.0039549061938849,0.0,-0.0603856335784701,0,a,vegan,"lunch,dinner"
Falafel & Houmous,0.0,0.0,-0.0039289481983395,0.0,0.0,0.0,-0.0041304323219696,-0.0335274774927566,-0.0041143657651553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040410438474144,0.0,0.0,0.013347966025181,-0.0039549638275097,0.0,-0.0497679361142439,0,b,vegan,"lunch,dinner"
Falafel & halloumi hot wrap,0.0,0.0,-0.0041456391037662,0.0,0.0,0.0,-0.0040086049143414,-0.0335274774927566,-0.0040924000629252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039502312305427,0.0,0.0,-0.0140595106629943,-0.0039549061938849,0.0,-0.0557116386745682,0,a,vegan,"lunch,dinner"
Falafel Mix,0.0,0.0,-0.0036388619995685,0.0,0.0,0.0,-0.0033872850889641,-0.0335274774927566,-0.003872743040624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040698732482212,0.0,0.0,-0.0192462906824244,-0.0039544912317753,0.0,-0.0187981187037878,0,a,vegan,"lunch,dinner"
Falafel Nuggets,0.0,0.0,-0.0040312445873158,0.0,0.0,0.0,-0.0040578044443451,-0.0335274774927566,-0.0041461315499189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040152082677671,0.0,0.0,0.0589267001513044,-0.0039536373674678,0.0,-0.0616794048080115,0,a,vegan,"lunch,dinner"
Falafel Style Hummus,0.0,0.0,-0.0042440820151025,0.0,0.0,0.0,-0.0041202800380006,-0.0335274774927566,-0.0040982575835199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039098700674886,0.0,0.0,0.0455408751509745,-0.0039544316770406,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
"Falafel flavored snack flips, falafel",0.0,0.0,-0.003037544723677,0.0,0.0,0.0,-0.0040914475515286,-0.0335274774927566,-0.0037629145294733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040231696180619,0.0,0.0,-0.0414669873511698,-0.0039535950289203,0.0,-0.0410713607891378,0,b,vegan,"lunch,dinner"
Falafels,0.0,0.0,-0.0041596191621808,0.0,0.0,0.0,-0.003764950099085,-0.0335274774927566,-0.0039737852708825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039069871272704,0.0,0.0,0.0694680373390641,-0.0039549061938849,0.0,0.120722479431901,0,a,vegan,"lunch,dinner"
Falafels comme j’aime,0.0,0.0,-0.0042732071367996,0.0,0.0,0.0,-0.0042218028776908,-0.0335274774927566,-0.0043340227874566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040684317794869,0.0,0.0,0.0120428468429914,-0.0039549061938849,0.0,-0.0819890603710453,0,a,vegan,"lunch,dinner"
